14000US36047016900	Census Tract 169, Kings, NY	63788	13661
14000US36047017000	Census Tract 170, Kings, NY	58375	10683
14000US36047017100	Census Tract 171, Kings, NY	101538	17515
14000US36047017200	Census Tract 172, Kings, NY	87669	27772
14000US36047017400	Census Tract 174, Kings, NY	72717	18481
14000US36047017500	Census Tract 175, Kings, NY	0	0
14000US36047017600	Census Tract 176, Kings, NY	47031	12071
14000US36047017700	Census Tract 177, Kings, NY	0	0
14000US36047017800	Census Tract 178, Kings, NY	52639	17754
14000US36047017900	Census Tract 179, Kings, NY	57019	15200
14000US36047018000	Census Tract 180, Kings, NY	38711	18926
14000US36047018100	Census Tract 181, Kings, NY	79771	9812
14000US36047018200	Census Tract 182, Kings, NY	38984	9784
14000US36047018300	Census Tract 183, Kings, NY	105271	16521
14000US36047018400	Census Tract 184, Kings, NY	52550	21255
14000US36047018501	Census Tract 185.01, Kings, NY	21303	3642
14000US36047018600	Census Tract 186, Kings, NY	63125	11326
14000US36047018700	Census Tract 187, Kings, NY	106875	49007
14000US36047018800	Census Tract 188, Kings, NY	56354	23505
14000US36047019000	Census Tract 190, Kings, NY	39479	3994
14000US36047019100	Census Tract 191, Kings, NY	68558	23174
14000US36047019200	Census Tract 192, Kings, NY	34263	6223
14000US36047019300	Census Tract 193, Kings, NY	48542	14541
14000US36047019400	Census Tract 194, Kings, NY	38542	13296
14000US36047019500	Census Tract 195, Kings, NY	67468	15701
14000US36047019600	Census Tract 196, Kings, NY	39127	5916
14000US36047019700	Census Tract 197, Kings, NY	77803	15128
14000US36047019800	Census Tract 198, Kings, NY	53472	23241
14000US36047019900	Census Tract 199, Kings, NY	63295	10909
14000US36047020000	Census Tract 200, Kings, NY	66528	10828
14000US36047020100	Census Tract 201, Kings, NY	76409	10297
14000US36047020200	Census Tract 202, Kings, NY	70069	29935
14000US36047020300	Census Tract 203, Kings, NY	109000	26978
14000US36047020400	Census Tract 204, Kings, NY	69148	9989
14000US36047020500	Census Tract 205, Kings, NY	75833	14625
14000US36047020600	Census Tract 206, Kings, NY	82440	18854
14000US36047020700	Census Tract 207, Kings, NY	98558	13469
14000US36047020800	Census Tract 208, Kings, NY	56467	15170
14000US36047021000	Census Tract 210, Kings, NY	55547	8717
14000US36047021100	Census Tract 211, Kings, NY	49338	18721
14000US36047021200	Census Tract 212, Kings, NY	35947	7107
14000US36047021300	Census Tract 213, Kings, NY	42022	7096
14000US36047021400	Census Tract 214, Kings, NY	47679	16425
14000US36047021500	Census Tract 215, Kings, NY	55969	10177
14000US36047021600	Census Tract 216, Kings, NY	34688	6339
14000US36047021700	Census Tract 217, Kings, NY	50469	14584
14000US36047021800	Census Tract 218, Kings, NY	33344	4420
14000US36047021900	Census Tract 219, Kings, NY	38372	7181
14000US36047022000	Census Tract 220, Kings, NY	30236	2923
14000US36047022100	Census Tract 221, Kings, NY	48523	11427
14000US36047022200	Census Tract 222, Kings, NY	29949	5166
14000US36047022400	Census Tract 224, Kings, NY	38442	5895
14000US36047022600	Census Tract 226, Kings, NY	44452	14752
14000US36047022700	Census Tract 227, Kings, NY	47083	8980
14000US36047022800	Census Tract 228, Kings, NY	35221	12701
14000US36047022900	Census Tract 229, Kings, NY	62000	6330
14000US36047023000	Census Tract 230, Kings, NY	26611	5398
14000US36047023100	Census Tract 231, Kings, NY	75248	21305
14000US36047023200	Census Tract 232, Kings, NY	26633	3749
14000US36047023300	Census Tract 233, Kings, NY	37917	8041
14000US36047023400	Census Tract 234, Kings, NY	28618	12020
14000US36047023500	Census Tract 235, Kings, NY	48388	13096
14000US36047023600	Census Tract 236, Kings, NY	24548	4919
14000US36047023800	Census Tract 238, Kings, NY	26462	7017
14000US36047024000	Census Tract 240, Kings, NY	28235	6654
14000US36047024100	Census Tract 241, Kings, NY	49091	24757
14000US36047024200	Census Tract 242, Kings, NY	39583	11028
14000US36047024300	Census Tract 243, Kings, NY	46449	15036
14000US36047024400	Census Tract 244, Kings, NY	34732	21535
14000US36047024500	Census Tract 245, Kings, NY	48974	6644
14000US36047024600	Census Tract 246, Kings, NY	49219	10712
14000US36047024700	Census Tract 247, Kings, NY	44732	7170
14000US36047024800	Census Tract 248, Kings, NY	46591	13457
14000US36047024900	Census Tract 249, Kings, NY	50592	10795
14000US36047025000	Census Tract 250, Kings, NY	43239	8817
14000US36047025100	Census Tract 251, Kings, NY	34191	9933
14000US36047025200	Census Tract 252, Kings, NY	42448	11994
14000US36047025300	Census Tract 253, Kings, NY	43672	15805
14000US36047025400	Census Tract 254, Kings, NY	50156	7288
14000US36047025500	Census Tract 255, Kings, NY	25838	4518
14000US36047025600	Census Tract 256, Kings, NY	39583	11827
14000US36047025700	Census Tract 257, Kings, NY	49609	13579
14000US36047025800	Census Tract 258, Kings, NY	45897	6165
14000US36047025901	Census Tract 259.01, Kings, NY	31607	9895
14000US36047025902	Census Tract 259.02, Kings, NY	17424	8157
14000US36047026000	Census Tract 260, Kings, NY	46106	9979
14000US36047026100	Census Tract 261, Kings, NY	33132	6246
14000US36047026200	Census Tract 262, Kings, NY	64539	14496
14000US36047026300	Census Tract 263, Kings, NY	37172	5224
14000US36047026400	Census Tract 264, Kings, NY	44010	3956
14000US36047026500	Census Tract 265, Kings, NY	49714	9339
14000US36047026600	Census Tract 266, Kings, NY	62561	8894
14000US36047026700	Census Tract 267, Kings, NY	46273	5638
14000US36047026800	Census Tract 268, Kings, NY	55673	18310
14000US36047026900	Census Tract 269, Kings, NY	47721	14869
14000US36047027000	Census Tract 270, Kings, NY	41217	15866
14000US36047027100	Census Tract 271, Kings, NY	40727	5077
14000US36047027200	Census Tract 272, Kings, NY	49688	10978
14000US36047027300	Census Tract 273, Kings, NY	25938	13919
14000US36047027400	Census Tract 274, Kings, NY	39423	8474
14000US36047027500	Census Tract 275, Kings, NY	54710	8877
14000US36047027600	Census Tract 276, Kings, NY	37182	9419
14000US36047027700	Census Tract 277, Kings, NY	30603	10752
14000US36047027800	Census Tract 278, Kings, NY	38079	12542
14000US36047027900	Census Tract 279, Kings, NY	51293	17682
14000US36047028000	Census Tract 280, Kings, NY	63906	12440
14000US36047028100	Census Tract 281, Kings, NY	27369	13383
14000US36047028200	Census Tract 282, Kings, NY	37750	7173
14000US36047028300	Census Tract 283, Kings, NY	16902	9332
14000US36047028400	Census Tract 284, Kings, NY	43024	5725
14000US36047028501	Census Tract 285.01, Kings, NY	93250	53982
14000US36047028502	Census Tract 285.02, Kings, NY	20785	2364
14000US36047028600	Census Tract 286, Kings, NY	48359	9383
14000US36047028700	Census Tract 287, Kings, NY	24114	9156
14000US36047028800	Census Tract 288, Kings, NY	37222	9134
14000US36047028900	Census Tract 289, Kings, NY	24556	6529
14000US36047029000	Census Tract 290, Kings, NY	42931	6433
14000US36047029100	Census Tract 291, Kings, NY	31750	6844
14000US36047029200	Census Tract 292, Kings, NY	35133	4300
14000US36047029300	Census Tract 293, Kings, NY	25875	5905
14000US36047029400	Census Tract 294, Kings, NY	53224	14479
14000US36047029500	Census Tract 295, Kings, NY	67569	15418
14000US36047029600	Census Tract 296, Kings, NY	41835	7138
14000US36047029700	Census Tract 297, Kings, NY	47594	12181
14000US36047029800	Census Tract 298, Kings, NY	47705	8481
14000US36047029900	Census Tract 299, Kings, NY	23578	4233
14000US36047030000	Census Tract 300, Kings, NY	49457	17418
14000US36047030100	Census Tract 301, Kings, NY	41346	6990
14000US36047030200	Census Tract 302, Kings, NY	47348	9458
14000US36047030300	Census Tract 303, Kings, NY	23911	5935
14000US36047030400	Census Tract 304, Kings, NY	39299	5274
14000US36047030500	Census Tract 305, Kings, NY	50100	7332
14000US36047030600	Census Tract 306, Kings, NY	43629	20299
14000US36047030700	Census Tract 307, Kings, NY	21886	5989
14000US36047030800	Census Tract 308, Kings, NY	45909	12191
14000US36047030900	Census Tract 309, Kings, NY	26800	8624
14000US36047031100	Census Tract 311, Kings, NY	42750	8371
14000US36047031300	Census Tract 313, Kings, NY	38982	5076
14000US36047031400	Census Tract 314, Kings, NY	43925	5930
14000US36047031500	Census Tract 315, Kings, NY	44020	4727
14000US36047031701	Census Tract 317.01, Kings, NY	34315	7136
14000US36047031702	Census Tract 317.02, Kings, NY	42483	7466
14000US36047031900	Census Tract 319, Kings, NY	42740	3315
14000US36047032100	Census Tract 321, Kings, NY	39272	5311
14000US36047032300	Census Tract 323, Kings, NY	49335	8504
14000US36047032500	Census Tract 325, Kings, NY	31794	10573
14000US36047032600	Census Tract 326, Kings, NY	21468	3676
14000US36047032700	Census Tract 327, Kings, NY	42134	9871
14000US36047032800	Census Tract 328, Kings, NY	34563	7585
14000US36047032900	Census Tract 329, Kings, NY	43457	15671
14000US36047033000	Census Tract 330, Kings, NY	23266	3489
14000US36047033100	Census Tract 331, Kings, NY	37949	5883
14000US36047033300	Census Tract 333, Kings, NY	44459	7307
14000US36047033500	Census Tract 335, Kings, NY	61103	11142
14000US36047033600	Census Tract 336, Kings, NY	55862	8087
14000US36047033700	Census Tract 337, Kings, NY	47888	12524
14000US36047033900	Census Tract 339, Kings, NY	35125	13117
14000US36047034000	Census Tract 340, Kings, NY	18750	5434
14000US36047034100	Census Tract 341, Kings, NY	40069	2865
14000US36047034200	Census Tract 342, Kings, NY	13934	2698
14000US36047034300	Census Tract 343, Kings, NY	25269	6441
14000US36047034500	Census Tract 345, Kings, NY	40194	7874
14000US36047034700	Census Tract 347, Kings, NY	22358	8539
14000US36047034800	Census Tract 348, Kings, NY	34844	12802
14000US36047034900	Census Tract 349, Kings, NY	31139	4158
14000US36047035000	Census Tract 350, Kings, NY	31701	6049
14000US36047035100	Census Tract 351, Kings, NY	25078	10138
14000US36047035200	Census Tract 352, Kings, NY	9959	2182
14000US36047035300	Census Tract 353, Kings, NY	38750	5124
14000US36047035400	Census Tract 354, Kings, NY	47781	12874
14000US36047035500	Census Tract 355, Kings, NY	32917	12728
14000US36047035601	Census Tract 356.01, Kings, NY	38229	13925
14000US36047035602	Census Tract 356.02, Kings, NY	39953	4714
14000US36047035700	Census Tract 357, Kings, NY	14656	7862
14000US36047035900	Census Tract 359, Kings, NY	25667	10571
14000US36047036001	Census Tract 360.01, Kings, NY	26216	4713
14000US36047036002	Census Tract 360.02, Kings, NY	14507	2413
14000US36047036100	Census Tract 361, Kings, NY	22650	9583
14000US36047036200	Census Tract 362, Kings, NY	26922	11372
14000US36047036300	Census Tract 363, Kings, NY	32958	10811
14000US36047036400	Census Tract 364, Kings, NY	35152	12003
14000US36047036501	Census Tract 365.01, Kings, NY	39420	3382
14000US36047036502	Census Tract 365.02, Kings, NY	50588	8489
14000US36047036600	Census Tract 366, Kings, NY	39702	10191
14000US36047036700	Census Tract 367, Kings, NY	44327	11282
14000US36047036900	Census Tract 369, Kings, NY	28074	9939
14000US36047037000	Census Tract 370, Kings, NY	63159	8808
14000US36047037100	Census Tract 371, Kings, NY	49044	9865
14000US36047037300	Census Tract 373, Kings, NY	31769	6611
14000US36047037401	Census Tract 374.01, Kings, NY	55524	10349
14000US36047037402	Census Tract 374.02, Kings, NY	27297	5514
14000US36047037500	Census Tract 375, Kings, NY	43488	7260
14000US36047037700	Census Tract 377, Kings, NY	49283	7383
14000US36047037900	Census Tract 379, Kings, NY	45482	6030
14000US36047038100	Census Tract 381, Kings, NY	23556	7773
14000US36047038200	Census Tract 382, Kings, NY	19279	4291
14000US36047038300	Census Tract 383, Kings, NY	58457	15328
14000US36047038500	Census Tract 385, Kings, NY	43702	11542
14000US36047038600	Census Tract 386, Kings, NY	41736	5114
14000US36047038700	Census Tract 387, Kings, NY	28000	5588
14000US36047038800	Census Tract 388, Kings, NY	47905	4714
14000US36047038900	Census Tract 389, Kings, NY	37200	13887
14000US36047039000	Census Tract 390, Kings, NY	41453	7357
14000US36047039100	Census Tract 391, Kings, NY	44219	11115
14000US36047039200	Census Tract 392, Kings, NY	36607	12644
14000US36047039300	Census Tract 393, Kings, NY	52143	11103
14000US36047039400	Census Tract 394, Kings, NY	47639	11972
14000US36047039500	Census Tract 395, Kings, NY	25955	6586
14000US36047039600	Census Tract 396, Kings, NY	44509	13345
14000US36047039700	Census Tract 397, Kings, NY	36389	14547
14000US36047039800	Census Tract 398, Kings, NY	46125	15943
14000US36047039900	Census Tract 399, Kings, NY	38175	15395
14000US36047040000	Census Tract 400, Kings, NY	41290	5584
14000US36047040100	Census Tract 401, Kings, NY	46375	14004
14000US36047040200	Census Tract 402, Kings, NY	42105	10549
14000US36047040300	Census Tract 403, Kings, NY	28293	10956
14000US36047040400	Census Tract 404, Kings, NY	38138	9169
14000US36047040500	Census Tract 405, Kings, NY	50250	17576
14000US36047040600	Census Tract 406, Kings, NY	45750	7525
14000US36047040700	Census Tract 407, Kings, NY	0	0
14000US36047040800	Census Tract 408, Kings, NY	45565	10416
14000US36047040900	Census Tract 409, Kings, NY	32473	6472
14000US36047041000	Census Tract 410, Kings, NY	55063	17803
14000US36047041100	Census Tract 411, Kings, NY	35195	17213
14000US36047041200	Census Tract 412, Kings, NY	41833	8381
14000US36047041300	Census Tract 413, Kings, NY	40132	8396
14000US36047041401	Census Tract 414.01, Kings, NY	54868	10406
14000US36047041402	Census Tract 414.02, Kings, NY	39336	10894
14000US36047041500	Census Tract 415, Kings, NY	49345	13101
14000US36047041600	Census Tract 416, Kings, NY	45846	6062
14000US36047041700	Census Tract 417, Kings, NY	28038	13264
14000US36047041800	Census Tract 418, Kings, NY	33519	4890
14000US36047041900	Census Tract 419, Kings, NY	36045	5519
14000US36047042000	Census Tract 420, Kings, NY	52546	11040
14000US36047042100	Census Tract 421, Kings, NY	40444	12542
14000US36047042200	Census Tract 422, Kings, NY	59145	7883
14000US36047042300	Census Tract 423, Kings, NY	39038	8655
14000US36047042400	Census Tract 424, Kings, NY	41271	7781
14000US36047042500	Census Tract 425, Kings, NY	38531	9927
14000US36047042600	Census Tract 426, Kings, NY	45000	8822
14000US36047042700	Census Tract 427, Kings, NY	42935	13754
14000US36047042800	Census Tract 428, Kings, NY	42315	15877
14000US36047042900	Census Tract 429, Kings, NY	43383	5912
14000US36047043000	Census Tract 430, Kings, NY	41625	9826
14000US36047043100	Census Tract 431, Kings, NY	27361	9030
14000US36047043200	Census Tract 432, Kings, NY	41500	9755
14000US36047043300	Census Tract 433, Kings, NY	31510	9084
14000US36047043400	Census Tract 434, Kings, NY	42292	10770
14000US36047043500	Census Tract 435, Kings, NY	37713	8123
14000US36047043600	Census Tract 436, Kings, NY	40087	9277
14000US36047043700	Census Tract 437, Kings, NY	43141	4735
14000US36047043800	Census Tract 438, Kings, NY	41797	13584
14000US36047043900	Census Tract 439, Kings, NY	37803	9979
14000US36047044000	Census Tract 440, Kings, NY	46193	13971
14000US36047044100	Census Tract 441, Kings, NY	45996	8327
14000US36047044200	Census Tract 442, Kings, NY	51318	8766
14000US36047044300	Census Tract 443, Kings, NY	53571	10792
14000US36047044400	Census Tract 444, Kings, NY	49773	24320
14000US36047044500	Census Tract 445, Kings, NY	40750	4977
14000US36047044600	Census Tract 446, Kings, NY	54205	20494
14000US36047044700	Census Tract 447, Kings, NY	46571	8223
14000US36047044800	Census Tract 448, Kings, NY	52067	15730
14000US36047044900	Census Tract 449, Kings, NY	41275	12867
14000US36047045000	Census Tract 450, Kings, NY	41553	49580
14000US36047045200	Census Tract 452, Kings, NY	63594	13129
14000US36047045300	Census Tract 453, Kings, NY	49405	9336
14000US36047045400	Census Tract 454, Kings, NY	58427	15970
14000US36047045600	Census Tract 456, Kings, NY	28696	8477
14000US36047045800	Census Tract 458, Kings, NY	62159	12729
14000US36047046000	Census Tract 460, Kings, NY	46992	7297
14000US36047046201	Census Tract 462.01, Kings, NY	37027	6228
14000US36047046202	Census Tract 462.02, Kings, NY	44663	10095
14000US36047046400	Census Tract 464, Kings, NY	49405	12582
14000US36047046800	Census Tract 468, Kings, NY	28214	29989
14000US36047047000	Census Tract 470, Kings, NY	50500	11492
14000US36047047200	Census Tract 472, Kings, NY	54786	6641
14000US36047047400	Census Tract 474, Kings, NY	51766	8013
14000US36047047600	Census Tract 476, Kings, NY	41411	11127
14000US36047047700	Census Tract 477, Kings, NY	76600	10436
14000US36047047800	Census Tract 478, Kings, NY	26677	10916
14000US36047048000	Census Tract 480, Kings, NY	40741	21124
14000US36047048100	Census Tract 481, Kings, NY	63750	11475
14000US36047048200	Census Tract 482, Kings, NY	29660	3778
14000US36047048400	Census Tract 484, Kings, NY	40327	6751
14000US36047048500	Census Tract 485, Kings, NY	73170	15255
14000US36047048600	Census Tract 486, Kings, NY	34875	13128
14000US36047048800	Census Tract 488, Kings, NY	49074	16509
14000US36047048900	Census Tract 489, Kings, NY	18906	5083
14000US36047049000	Census Tract 490, Kings, NY	33520	9545
14000US36047049100	Census Tract 491, Kings, NY	33727	2972
14000US36047049200	Census Tract 492, Kings, NY	40380	18118
14000US36047049300	Census Tract 493, Kings, NY	29190	7714
14000US36047049400	Census Tract 494, Kings, NY	45878	5476
14000US36047049500	Census Tract 495, Kings, NY	63864	25070
14000US36047049600	Census Tract 496, Kings, NY	60568	8096
14000US36047049700	Census Tract 497, Kings, NY	68646	14988
14000US36047049800	Census Tract 498, Kings, NY	48158	9068
14000US36047049900	Census Tract 499, Kings, NY	64583	14329
14000US36047050000	Census Tract 500, Kings, NY	65605	11182
14000US36047050100	Census Tract 501, Kings, NY	65189	7201
14000US36047050202	Census Tract 502.02, Kings, NY	85313	22585
14000US36047050300	Census Tract 503, Kings, NY	66126	8249
14000US36047050400	Census Tract 504, Kings, NY	85925	8728
14000US36047050500	Census Tract 505, Kings, NY	20221	3227
14000US36047050600	Census Tract 506, Kings, NY	36848	8910
14000US36047050700	Census Tract 507, Kings, NY	25347	13479
14000US36047050801	Census Tract 508.01, Kings, NY	39176	12844
14000US36047050803	Census Tract 508.03, Kings, NY	42938	13744
14000US36047050804	Census Tract 508.04, Kings, NY	49319	3629
14000US36047050900	Census Tract 509, Kings, NY	29559	4670
14000US36047051001	Census Tract 510.01, Kings, NY	42088	6030
14000US36047051002	Census Tract 510.02, Kings, NY	44153	3483
14000US36047051100	Census Tract 511, Kings, NY	30637	12522
14000US36047051200	Census Tract 512, Kings, NY	36214	8492
14000US36047051300	Census Tract 513, Kings, NY	64150	7140
14000US36047051400	Census Tract 514, Kings, NY	42304	4837
14000US36047051500	Census Tract 515, Kings, NY	100089	22717
14000US36047051601	Census Tract 516.01, Kings, NY	28918	4192
14000US36047051602	Census Tract 516.02, Kings, NY	35259	6258
14000US36047051700	Census Tract 517, Kings, NY	76395	14257
14000US36047051800	Census Tract 518, Kings, NY	72803	27668
14000US36047051900	Census Tract 519, Kings, NY	78877	8077
14000US36047052000	Census Tract 520, Kings, NY	52861	14423
14000US36047052300	Census Tract 523, Kings, NY	34464	17784
14000US36047052500	Census Tract 525, Kings, NY	16304	1541
14000US36047052600	Census Tract 526, Kings, NY	55197	7253
14000US36047052700	Census Tract 527, Kings, NY	25778	5999
14000US36047052800	Census Tract 528, Kings, NY	81591	18685
14000US36047052900	Census Tract 529, Kings, NY	25773	9253
14000US36047053000	Census Tract 530, Kings, NY	48727	5920
14000US36047053100	Census Tract 531, Kings, NY	35694	7213
14000US36047053200	Census Tract 532, Kings, NY	50000	15723
14000US36047053300	Census Tract 533, Kings, NY	18781	5120
14000US36047053400	Census Tract 534, Kings, NY	25667	12720
14000US36047053500	Census Tract 535, Kings, NY	18245	4583
14000US36047053700	Census Tract 537, Kings, NY	20990	6914
14000US36047053800	Census Tract 538, Kings, NY	29287	5953
14000US36047053900	Census Tract 539, Kings, NY	23415	2881
14000US36047054200	Census Tract 542, Kings, NY	42826	17261
14000US36047054300	Census Tract 543, Kings, NY	77396	8766
14000US36047054400	Census Tract 544, Kings, NY	60274	16131
14000US36047054500	Census Tract 545, Kings, NY	14348	1617
14000US36047054600	Census Tract 546, Kings, NY	34229	6893
14000US36047054700	Census Tract 547, Kings, NY	39750	10734
14000US36047054800	Census Tract 548, Kings, NY	61875	20382
14000US36047054900	Census Tract 549, Kings, NY	62882	11114
14000US36047055000	Census Tract 550, Kings, NY	41528	9802
14000US36047055100	Census Tract 551, Kings, NY	61536	4422
14000US36047055200	Census Tract 552, Kings, NY	38905	5091
14000US36047055300	Census Tract 553, Kings, NY	73171	17295
14000US36047055400	Census Tract 554, Kings, NY	47368	8502
14000US36047055500	Census Tract 555, Kings, NY	96350	18454
14000US36047055600	Census Tract 556, Kings, NY	49472	5658
14000US36047055700	Census Tract 557, Kings, NY	71771	34965
14000US36047055800	Census Tract 558, Kings, NY	54444	5867
14000US36047056000	Census Tract 560, Kings, NY	43583	8889
14000US36047056100	Census Tract 561, Kings, NY	71750	16582
14000US36047056200	Census Tract 562, Kings, NY	67344	17880
14000US36047056300	Census Tract 563, Kings, NY	47813	12351
14000US36047056400	Census Tract 564, Kings, NY	67344	8570
14000US36047056500	Census Tract 565, Kings, NY	69250	17481
14000US36047056600	Census Tract 566, Kings, NY	55909	12133
14000US36047056800	Census Tract 568, Kings, NY	80026	12346
14000US36047056900	Census Tract 569, Kings, NY	90387	11181
14000US36047057000	Census Tract 570, Kings, NY	60958	8799
14000US36047057100	Census Tract 571, Kings, NY	72592	20175
14000US36047057200	Census Tract 572, Kings, NY	13111	4108
14000US36047057300	Census Tract 573, Kings, NY	59519	12729
14000US36047057400	Census Tract 574, Kings, NY	97765	13855
14000US36047057500	Census Tract 575, Kings, NY	56109	10968
14000US36047057600	Census Tract 576, Kings, NY	60581	6660
14000US36047057800	Census Tract 578, Kings, NY	55549	13547
14000US36047057900	Census Tract 579, Kings, NY	56964	23336
14000US36047058000	Census Tract 580, Kings, NY	36944	11444
14000US36047058200	Census Tract 582, Kings, NY	35500	8177
14000US36047058400	Census Tract 584, Kings, NY	55441	11476
14000US36047058600	Census Tract 586, Kings, NY	53148	15494
14000US36047058800	Census Tract 588, Kings, NY	56875	17117
14000US36047058900	Census Tract 589, Kings, NY	88672	8949
14000US36047059000	Census Tract 590, Kings, NY	51429	17566
14000US36047059100	Census Tract 591, Kings, NY	62986	7323
14000US36047059200	Census Tract 592, Kings, NY	51214	10675
14000US36047059300	Census Tract 593, Kings, NY	60846	4848
14000US36047059401	Census Tract 594.01, Kings, NY	54680	14944
14000US36047059402	Census Tract 594.02, Kings, NY	82727	15137
14000US36047059600	Census Tract 596, Kings, NY	60455	27099
14000US36047059800	Census Tract 598, Kings, NY	60893	14757
14000US36047060000	Census Tract 600, Kings, NY	49955	10250
14000US36047060600	Census Tract 606, Kings, NY	30286	6581
14000US36047060800	Census Tract 608, Kings, NY	52885	10750
14000US36047061002	Census Tract 610.02, Kings, NY	61272	15719
14000US36047061003	Census Tract 610.03, Kings, NY	42893	15106
14000US36047061004	Census Tract 610.04, Kings, NY	22204	3460
14000US36047061200	Census Tract 612, Kings, NY	61944	13091
14000US36047061600	Census Tract 616, Kings, NY	84500	33936
14000US36047062000	Census Tract 620, Kings, NY	102946	15206
14000US36047062200	Census Tract 622, Kings, NY	48350	12339
14000US36047062600	Census Tract 626, Kings, NY	42321	11665
14000US36047062800	Census Tract 628, Kings, NY	65923	12355
14000US36047063200	Census Tract 632, Kings, NY	51813	18673
14000US36047063600	Census Tract 636, Kings, NY	90357	37615
14000US36047063800	Census Tract 638, Kings, NY	70234	18392
14000US36047064000	Census Tract 640, Kings, NY	93333	7821
14000US36047064200	Census Tract 642, Kings, NY	59892	5543
14000US36047064400	Census Tract 644, Kings, NY	95583	15444
14000US36047064600	Census Tract 646, Kings, NY	76429	14657
14000US36047064800	Census Tract 648, Kings, NY	63295	12840
14000US36047065000	Census Tract 650, Kings, NY	59444	17562
14000US36047065200	Census Tract 652, Kings, NY	103289	22148
14000US36047065400	Census Tract 654, Kings, NY	89063	42166
14000US36047065600	Census Tract 656, Kings, NY	90658	18645
14000US36047065800	Census Tract 658, Kings, NY	81250	18801
14000US36047066000	Census Tract 660, Kings, NY	81865	3766
14000US36047066200	Census Tract 662, Kings, NY	71579	18656
14000US36047066600	Census Tract 666, Kings, NY	0	0
14000US36047067000	Census Tract 670, Kings, NY	61304	17564
14000US36047067200	Census Tract 672, Kings, NY	54559	11729
14000US36047067400	Census Tract 674, Kings, NY	69342	33910
14000US36047067600	Census Tract 676, Kings, NY	65588	6738
14000US36047067800	Census Tract 678, Kings, NY	81309	5126
14000US36047068000	Census Tract 680, Kings, NY	69643	11422
14000US36047068200	Census Tract 682, Kings, NY	76567	18524
14000US36047068600	Census Tract 686, Kings, NY	63858	4675
14000US36047068800	Census Tract 688, Kings, NY	75938	14599
14000US36047069000	Census Tract 690, Kings, NY	75709	6233
14000US36047069200	Census Tract 692, Kings, NY	70598	18621
14000US36047069601	Census Tract 696.01, Kings, NY	55233	9985
14000US36047069602	Census Tract 696.02, Kings, NY	88043	14329
14000US36047069800	Census Tract 698, Kings, NY	67287	12896
14000US36047070000	Census Tract 700, Kings, NY	80417	46382
14000US36047070201	Census Tract 702.01, Kings, NY	66146	24140
14000US36047070202	Census Tract 702.02, Kings, NY	0	0
14000US36047070203	Census Tract 702.03, Kings, NY	0	0
14000US36047070600	Census Tract 706, Kings, NY	76607	15300
14000US36047072000	Census Tract 720, Kings, NY	62759	19448
14000US36047072200	Census Tract 722, Kings, NY	66484	6993
14000US36047072400	Census Tract 724, Kings, NY	86677	10724
14000US36047072600	Census Tract 726, Kings, NY	79740	25944
14000US36047072800	Census Tract 728, Kings, NY	63973	10682
14000US36047073000	Census Tract 730, Kings, NY	83516	33343
14000US36047073200	Census Tract 732, Kings, NY	65250	20569
14000US36047073400	Census Tract 734, Kings, NY	73309	12458
14000US36047073600	Census Tract 736, Kings, NY	48267	14275
14000US36047073800	Census Tract 738, Kings, NY	63043	12516
14000US36047074000	Census Tract 740, Kings, NY	52669	10406
14000US36047074200	Census Tract 742, Kings, NY	76053	11374
14000US36047074400	Census Tract 744, Kings, NY	83750	37749
14000US36047074600	Census Tract 746, Kings, NY	56932	19370
14000US36047074800	Census Tract 748, Kings, NY	52396	21433
14000US36047075000	Census Tract 750, Kings, NY	43350	14285
14000US36047075200	Census Tract 752, Kings, NY	62188	22709
14000US36047075400	Census Tract 754, Kings, NY	93500	21434
14000US36047075600	Census Tract 756, Kings, NY	70000	16054
14000US36047075800	Census Tract 758, Kings, NY	81645	24223
14000US36047076000	Census Tract 760, Kings, NY	34641	8526
14000US36047076200	Census Tract 762, Kings, NY	46917	8739
14000US36047076400	Census Tract 764, Kings, NY	52063	10748
14000US36047076600	Census Tract 766, Kings, NY	57059	7971
14000US36047076800	Census Tract 768, Kings, NY	45242	11210
14000US36047077000	Census Tract 770, Kings, NY	53299	12215
14000US36047077200	Census Tract 772, Kings, NY	49904	14405
14000US36047077400	Census Tract 774, Kings, NY	53150	10827
14000US36047077600	Census Tract 776, Kings, NY	53571	6061
14000US36047078000	Census Tract 780, Kings, NY	80625	11045
14000US36047078200	Census Tract 782, Kings, NY	47108	6120
14000US36047078400	Census Tract 784, Kings, NY	80192	14801
14000US36047078600	Census Tract 786, Kings, NY	36759	10073
14000US36047078800	Census Tract 788, Kings, NY	40882	4882
14000US36047079000	Census Tract 790, Kings, NY	39815	6356
14000US36047079200	Census Tract 792, Kings, NY	34848	9405
14000US36047079400	Census Tract 794, Kings, NY	36760	3457
14000US36047079601	Census Tract 796.01, Kings, NY	51213	11333
14000US36047079602	Census Tract 796.02, Kings, NY	34032	3120
14000US36047079801	Census Tract 798.01, Kings, NY	48619	15667
14000US36047079802	Census Tract 798.02, Kings, NY	44360	8809
14000US36047080000	Census Tract 800, Kings, NY	51419	5178
14000US36047080200	Census Tract 802, Kings, NY	43607	7645
14000US36047080400	Census Tract 804, Kings, NY	34598	5804
14000US36047080600	Census Tract 806, Kings, NY	48295	13712
14000US36047080800	Census Tract 808, Kings, NY	12283	3555
