id	long_id	borogh_id	tract_name	income
025200	14000US36005025200	05	Census Tract 252, Bronx, NY	49944
025200	14000US36047025200	47	Census Tract 252, Kings, NY	42448
025300	14000US36047025300	47	Census Tract 253, Kings, NY	43672
025300	14000US36005025300	05	Census Tract 253, Bronx, NY	30908
025300	14000US36061025300	61	Census Tract 253, New York, NY	35313
025301	14000US36081025301	81	Census Tract 253.01, Queens, NY	53952
025302	14000US36081025302	81	Census Tract 253.02, Queens, NY	53235
025400	14000US36005025400	05	Census Tract 254, Bronx, NY	42177
025400	14000US36047025400	47	Census Tract 254, Kings, NY	50156
025400	14000US36081025400	81	Census Tract 254, Queens, NY	32574
025500	14000US36005025500	05	Census Tract 255, Bronx, NY	20000
025500	14000US36081025500	81	Census Tract 255, Queens, NY	73482
025500	14000US36061025500	61	Census Tract 255, New York, NY	49702
025500	14000US36047025500	47	Census Tract 255, Kings, NY	25838
025600	14000US36047025600	47	Census Tract 256, Kings, NY	39583
025600	14000US36005025600	05	Census Tract 256, Bronx, NY	42337
025700	14000US36047025700	47	Census Tract 257, Kings, NY	49609
025700	14000US36005025700	05	Census Tract 257, Bronx, NY	30485
025700	14000US36061025700	61	Census Tract 257, New York, NY	71417
025700	14000US36081025700	81	Census Tract 257, Queens, NY	63000
025800	14000US36081025800	81	Census Tract 258, Queens, NY	55694
025800	14000US36047025800	47	Census Tract 258, Kings, NY	45897
025900	14000US36061025900	61	Census Tract 259, New York, NY	53992
025900	14000US36081025900	81	Census Tract 259, Queens, NY	45789
025901	14000US36047025901	47	Census Tract 259.01, Kings, NY	31607
025902	14000US36047025902	47	Census Tract 259.02, Kings, NY	17424
026000	14000US36081026000	81	Census Tract 260, Queens, NY	43707
026000	14000US36047026000	47	Census Tract 260, Kings, NY	46106
026100	14000US36081026100	81	Census Tract 261, Queens, NY	47301
026100	14000US36005026100	05	Census Tract 261, Bronx, NY	64810
026100	14000US36047026100	47	Census Tract 261, Kings, NY	33132
026100	14000US36061026100	61	Census Tract 261, New York, NY	28792
026200	14000US36081026200	81	Census Tract 262, Queens, NY	49130
026200	14000US36047026200	47	Census Tract 262, Kings, NY	64539
026300	14000US36061026300	61	Census Tract 263, New York, NY	28178
026300	14000US36005026300	05	Census Tract 263, Bronx, NY	28976
026300	14000US36081026300	81	Census Tract 263, Queens, NY	49263
026300	14000US36047026300	47	Census Tract 263, Kings, NY	37172
026400	14000US36081026400	81	Census Tract 264, Queens, NY	46742
026400	14000US36047026400	47	Census Tract 264, Kings, NY	44010
026400	14000US36005026400	05	Census Tract 264, Bronx, NY	73720
026500	14000US36081026500	81	Census Tract 265, Queens, NY	49359
026500	14000US36061026500	61	Census Tract 265, New York, NY	46229
026500	14000US36047026500	47	Census Tract 265, Kings, NY	49714
026500	14000US36005026500	05	Census Tract 265, Bronx, NY	37719
026600	14000US36081026600	81	Census Tract 266, Queens, NY	28160
026600	14000US36047026600	47	Census Tract 266, Kings, NY	62561
026601	14000US36005026601	05	Census Tract 266.01, Bronx, NY	51938
026602	14000US36005026602	05	Census Tract 266.02, Bronx, NY	46174
026700	14000US36047026700	47	Census Tract 267, Kings, NY	46273
026700	14000US36061026700	61	Census Tract 267, New York, NY	34844
026700	14000US36081026700	81	Census Tract 267, Queens, NY	49563
026701	14000US36005026701	05	Census Tract 267.01, Bronx, NY	32599
026702	14000US36005026702	05	Census Tract 267.02, Bronx, NY	32525
026800	14000US36047026800	47	Census Tract 268, Kings, NY	55673
026900	14000US36047026900	47	Census Tract 269, Kings, NY	47721
026900	14000US36061026900	61	Census Tract 269, New York, NY	27551
026900	14000US36005026900	05	Census Tract 269, Bronx, NY	31336
026901	14000US36081026901	81	Census Tract 269.01, Queens, NY	51235
026902	14000US36081026902	81	Census Tract 269.02, Queens, NY	36778
027000	14000US36047027000	47	Census Tract 270, Kings, NY	41217
027000	14000US36081027000	81	Census Tract 270, Queens, NY	55313
027100	14000US36081027100	81	Census Tract 271, Queens, NY	48900
027100	14000US36061027100	61	Census Tract 271, New York, NY	47618
027100	14000US36047027100	47	Census Tract 271, Kings, NY	40727
027200	14000US36047027200	47	Census Tract 272, Kings, NY	49688
027200	14000US36081027200	81	Census Tract 272, Queens, NY	73621
027300	14000US36047027300	47	Census Tract 273, Kings, NY	25938
027300	14000US36081027300	81	Census Tract 273, Queens, NY	39833
027300	14000US36061027300	61	Census Tract 273, New York, NY	71019
027300	14000US36005027300	05	Census Tract 273, Bronx, NY	45370
027301	14000US36085027301	85	Census Tract 273.01, Richmond, NY	75795
027302	14000US36085027302	85	Census Tract 273.02, Richmond, NY	99410
027400	14000US36081027400	81	Census Tract 274, Queens, NY	54681
027400	14000US36047027400	47	Census Tract 274, Kings, NY	39423
027401	14000US36005027401	05	Census Tract 274.01, Bronx, NY	69138
027402	14000US36005027402	05	Census Tract 274.02, Bronx, NY	68511
027500	14000US36081027500	81	Census Tract 275, Queens, NY	53462
027500	14000US36061027500	61	Census Tract 275, New York, NY	90318
027500	14000US36047027500	47	Census Tract 275, Kings, NY	54710
027600	14000US36047027600	47	Census Tract 276, Kings, NY	37182
027600	14000US36081027600	81	Census Tract 276, Queens, NY	39904
027600	14000US36005027600	05	Census Tract 276, Bronx, NY	57222
027700	14000US36081027700	81	Census Tract 277, Queens, NY	37981
027700	14000US36047027700	47	Census Tract 277, Kings, NY	30603
027700	14000US36005027700	05	Census Tract 277, Bronx, NY	30750
027700	14000US36061027700	61	Census Tract 277, New York, NY	26517
027702	14000US36085027702	85	Census Tract 277.02, Richmond, NY	60776
027704	14000US36085027704	85	Census Tract 277.04, Richmond, NY	97255
027705	14000US36085027705	85	Census Tract 277.05, Richmond, NY	76700
027706	14000US36085027706	85	Census Tract 277.06, Richmond, NY	64890
027800	14000US36047027800	47	Census Tract 278, Kings, NY	38079
027800	14000US36081027800	81	Census Tract 278, Queens, NY	38100
027900	14000US36047027900	47	Census Tract 279, Kings, NY	51293
027900	14000US36061027900	61	Census Tract 279, New York, NY	47184
027900	14000US36005027900	05	Census Tract 279, Bronx, NY	47227
027900	14000US36081027900	81	Census Tract 279, Queens, NY	41042
027900	14000US36085027900	85	Census Tract 279, Richmond, NY	104659
028000	14000US36047028000	47	Census Tract 280, Kings, NY	63906
028000	14000US36081028000	81	Census Tract 280, Queens, NY	66518
028100	14000US36061028100	61	Census Tract 281, New York, NY	94044
028100	14000US36005028100	05	Census Tract 281, Bronx, NY	57604
028100	14000US36081028100	81	Census Tract 281, Queens, NY	51865
028100	14000US36047028100	47	Census Tract 281, Kings, NY	27369
028200	14000US36081028200	81	Census Tract 282, Queens, NY	66250
028200	14000US36047028200	47	Census Tract 282, Kings, NY	37750
028300	14000US36005028300	05	Census Tract 283, Bronx, NY	45485
028300	14000US36081028300	81	Census Tract 283, Queens, NY	52803
028300	14000US36047028300	47	Census Tract 283, Kings, NY	16902
028300	14000US36061028300	61	Census Tract 283, New York, NY	45505
028400	14000US36081028400	81	Census Tract 284, Queens, NY	75717
028400	14000US36047028400	47	Census Tract 284, Kings, NY	43024
028400	14000US36005028400	05	Census Tract 284, Bronx, NY	113750
028500	14000US36061028500	61	Census Tract 285, New York, NY	34409
028500	14000US36081028500	81	Census Tract 285, Queens, NY	68490
028500	14000US36005028500	05	Census Tract 285, Bronx, NY	49879
028501	14000US36047028501	47	Census Tract 285.01, Kings, NY	93250
028502	14000US36047028502	47	Census Tract 285.02, Kings, NY	20785
028600	14000US36047028600	47	Census Tract 286, Kings, NY	48359
028600	14000US36005028600	05	Census Tract 286, Bronx, NY	51538
028700	14000US36005028700	05	Census Tract 287, Bronx, NY	46875
028700	14000US36081028700	81	Census Tract 287, Queens, NY	44657
028700	14000US36061028700	61	Census Tract 287, New York, NY	45250
028700	14000US36047028700	47	Census Tract 287, Kings, NY	24114
028800	14000US36047028800	47	Census Tract 288, Kings, NY	37222
028800	14000US36005028800	05	Census Tract 288, Bronx, NY	57460
028800	14000US36081028800	81	Census Tract 288, Queens, NY	71250
028900	14000US36005028900	05	Census Tract 289, Bronx, NY	55281
028900	14000US36047028900	47	Census Tract 289, Kings, NY	24556
028900	14000US36081028900	81	Census Tract 289, Queens, NY	50817
029000	14000US36047029000	47	Census Tract 290, Kings, NY	42931
029100	14000US36081029100	81	Census Tract 291, Queens, NY	40074
029100	14000US36047029100	47	Census Tract 291, Kings, NY	31750
029100	14000US36061029100	61	Census Tract 291, New York, NY	31789
029102	14000US36085029102	85	Census Tract 291.02, Richmond, NY	78809
029103	14000US36085029103	85	Census Tract 291.03, Richmond, NY	76500
029104	14000US36085029104	85	Census Tract 291.04, Richmond, NY	73475
029200	14000US36047029200	47	Census Tract 292, Kings, NY	35133
029300	14000US36081029300	81	Census Tract 293, Queens, NY	60958
029300	14000US36061029300	61	Census Tract 293, New York, NY	33707
029300	14000US36047029300	47	Census Tract 293, Kings, NY	25875
029301	14000US36005029301	05	Census Tract 293.01, Bronx, NY	101700
029302	14000US36005029302	05	Census Tract 293.02, Bronx, NY	91180
029400	14000US36081029400	81	Census Tract 294, Queens, NY	57386
029400	14000US36047029400	47	Census Tract 294, Kings, NY	53224
029500	14000US36047029500	47	Census Tract 295, Kings, NY	67569
029500	14000US36061029500	61	Census Tract 295, New York, NY	60663
029500	14000US36005029500	05	Census Tract 295, Bronx, NY	94457
029500	14000US36081029500	81	Census Tract 295, Queens, NY	71393
029600	14000US36005029600	05	Census Tract 296, Bronx, NY	45357
029600	14000US36047029600	47	Census Tract 296, Kings, NY	41835
029700	14000US36081029700	81	Census Tract 297, Queens, NY	64792
029700	14000US36047029700	47	Census Tract 297, Kings, NY	47594
029700	14000US36005029700	05	Census Tract 297, Bronx, NY	90909
029700	14000US36061029700	61	Census Tract 297, New York, NY	0
029800	14000US36047029800	47	Census Tract 298, Kings, NY	47705
029900	14000US36061029900	61	Census Tract 299, New York, NY	21373
029900	14000US36047029900	47	Census Tract 299, Kings, NY	23578
029900	14000US36081029900	81	Census Tract 299, Queens, NY	0
030000	14000US36047030000	47	Census Tract 300, Kings, NY	49457
030000	14000US36005030000	05	Census Tract 300, Bronx, NY	48485
030100	14000US36005030100	05	Census Tract 301, Bronx, NY	81685
030100	14000US36047030100	47	Census Tract 301, Kings, NY	41346
030200	14000US36047030200	47	Census Tract 302, Kings, NY	47348
030200	14000US36005030200	05	Census Tract 302, Bronx, NY	51384
030300	14000US36061030300	61	Census Tract 303, New York, NY	54167
030300	14000US36047030300	47	Census Tract 303, Kings, NY	23911
030301	14000US36085030301	85	Census Tract 303.01, Richmond, NY	65313
030302	14000US36085030302	85	Census Tract 303.02, Richmond, NY	76058
030400	14000US36047030400	47	Census Tract 304, Kings, NY	39299
030500	14000US36047030500	47	Census Tract 305, Kings, NY	50100
030600	14000US36047030600	47	Census Tract 306, Kings, NY	43629
030600	14000US36081030600	81	Census Tract 306, Queens, NY	76593
030700	14000US36047030700	47	Census Tract 307, Kings, NY	21886
030700	14000US36061030700	61	Census Tract 307, New York, NY	68281
030701	14000US36005030701	05	Census Tract 307.01, Bronx, NY	92361
030800	14000US36047030800	47	Census Tract 308, Kings, NY	45909
030900	14000US36005030900	05	Census Tract 309, Bronx, NY	82169
030900	14000US36061030900	61	Census Tract 309, New York, NY	25487
030900	14000US36047030900	47	Census Tract 309, Kings, NY	26800
030902	14000US36081030902	81	Census Tract 309.02, Queens, NY	44570
030903	14000US36081030903	81	Census Tract 309.03, Queens, NY	53233
030904	14000US36081030904	81	Census Tract 309.04, Queens, NY	51587
031000	14000US36005031000	05	Census Tract 310, Bronx, NY	113914
031100	14000US36061031100	61	Census Tract 311, New York, NY	0
031100	14000US36047031100	47	Census Tract 311, Kings, NY	42750
031200	14000US36005031200	05	Census Tract 312, Bronx, NY	62596
031300	14000US36047031300	47	Census Tract 313, Kings, NY	38982
031400	14000US36005031400	05	Census Tract 314, Bronx, NY	80417
031400	14000US36047031400	47	Census Tract 314, Kings, NY	43925
031500	14000US36047031500	47	Census Tract 315, Kings, NY	44020
031600	14000US36005031600	05	Census Tract 316, Bronx, NY	59886
031700	14000US36081031700	81	Census Tract 317, Queens, NY	58295
031701	14000US36047031701	47	Census Tract 317.01, Kings, NY	34315
031702	14000US36047031702	47	Census Tract 317.02, Kings, NY	42483
031703	14000US36061031703	61	Census Tract 317.03, New York, NY	176406
031704	14000US36061031704	61	Census Tract 317.04, New York, NY	150489
031800	14000US36005031800	05	Census Tract 318, Bronx, NY	55000
031900	14000US36061031900	61	Census Tract 319, New York, NY	0
031900	14000US36047031900	47	Census Tract 319, Kings, NY	42740
031900	14000US36005031900	05	Census Tract 319, Bronx, NY	0
031901	14000US36085031901	85	Census Tract 319.01, Richmond, NY	27386
031902	14000US36085031902	85	Census Tract 319.02, Richmond, NY	35375
032000	14000US36081032000	81	Census Tract 320, Queens, NY	72733
032100	14000US36047032100	47	Census Tract 321, Kings, NY	39272
032300	14000US36005032300	05	Census Tract 323, Bronx, NY	76217
032300	14000US36047032300	47	Census Tract 323, Kings, NY	49335
032300	14000US36085032300	85	Census Tract 323, Richmond, NY	43682
032400	14000US36005032400	05	Census Tract 324, Bronx, NY	28139
032500	14000US36047032500	47	Census Tract 325, Kings, NY	31794
032600	14000US36005032600	05	Census Tract 326, Bronx, NY	73158
032600	14000US36047032600	47	Census Tract 326, Kings, NY	21468
032700	14000US36047032700	47	Census Tract 327, Kings, NY	42134
032700	14000US36081032700	81	Census Tract 327, Queens, NY	55750
032800	14000US36081032800	81	Census Tract 328, Queens, NY	64464
032800	14000US36005032800	05	Census Tract 328, Bronx, NY	31644
032800	14000US36047032800	47	Census Tract 328, Kings, NY	34563
032900	14000US36047032900	47	Census Tract 329, Kings, NY	43457
032900	14000US36081032900	81	Census Tract 329, Queens, NY	65843
033000	14000US36005033000	05	Census Tract 330, Bronx, NY	39735
033000	14000US36081033000	81	Census Tract 330, Queens, NY	67604
033000	14000US36047033000	47	Census Tract 330, Kings, NY	23266
033100	14000US36047033100	47	Census Tract 331, Kings, NY	37949
033100	14000US36081033100	81	Census Tract 331, Queens, NY	0
033201	14000US36005033201	05	Census Tract 332.01, Bronx, NY	45686
033202	14000US36005033202	05	Census Tract 332.02, Bronx, NY	39500
033300	14000US36047033300	47	Census Tract 333, Kings, NY	44459
033400	14000US36005033400	05	Census Tract 334, Bronx, NY	45270
033401	14000US36081033401	81	Census Tract 334.01, Queens, NY	71167
033402	14000US36081033402	81	Census Tract 334.02, Queens, NY	43579
033500	14000US36005033500	05	Census Tract 335, Bronx, NY	85972
033500	14000US36047033500	47	Census Tract 335, Kings, NY	61103
033600	14000US36005033600	05	Census Tract 336, Bronx, NY	31594
033600	14000US36047033600	47	Census Tract 336, Kings, NY	55862
033700	14000US36005033700	05	Census Tract 337, Bronx, NY	77500
033700	14000US36081033700	81	Census Tract 337, Queens, NY	42065
033700	14000US36047033700	47	Census Tract 337, Kings, NY	47888
033800	14000US36005033800	05	Census Tract 338, Bronx, NY	43059
033900	14000US36047033900	47	Census Tract 339, Kings, NY	35125
033900	14000US36081033900	81	Census Tract 339, Queens, NY	50469
034000	14000US36005034000	05	Census Tract 340, Bronx, NY	37864
034000	14000US36047034000	47	Census Tract 340, Kings, NY	18750
034100	14000US36047034100	47	Census Tract 341, Kings, NY	40069
034200	14000US36005034200	05	Census Tract 342, Bronx, NY	42863
034200	14000US36047034200	47	Census Tract 342, Kings, NY	13934
034300	14000US36005034300	05	Census Tract 343, Bronx, NY	68993
034300	14000US36047034300	47	Census Tract 343, Kings, NY	25269
034400	14000US36005034400	05	Census Tract 344, Bronx, NY	88313
034500	14000US36047034500	47	Census Tract 345, Kings, NY	40194
034500	14000US36005034500	05	Census Tract 345, Bronx, NY	60568
034700	14000US36047034700	47	Census Tract 347, Kings, NY	22358
034700	14000US36081034700	81	Census Tract 347, Queens, NY	48944
034800	14000US36047034800	47	Census Tract 348, Kings, NY	34844
034800	14000US36005034800	05	Census Tract 348, Bronx, NY	36294
034900	14000US36047034900	47	Census Tract 349, Kings, NY	31139
035000	14000US36047035000	47	Census Tract 350, Kings, NY	31701
035000	14000US36005035000	05	Census Tract 350, Bronx, NY	61500
035100	14000US36081035100	81	Census Tract 351, Queens, NY	60339
035100	14000US36005035100	05	Census Tract 351, Bronx, NY	70625
035100	14000US36047035100	47	Census Tract 351, Kings, NY	25078
035200	14000US36047035200	47	Census Tract 352, Kings, NY	9959
035200	14000US36081035200	81	Census Tract 352, Queens, NY	70685
035300	14000US36081035300	81	Census Tract 353, Queens, NY	51875
035300	14000US36047035300	47	Census Tract 353, Kings, NY	38750
035400	14000US36047035400	47	Census Tract 354, Kings, NY	47781
035500	14000US36047035500	47	Census Tract 355, Kings, NY	32917
035600	14000US36005035600	05	Census Tract 356, Bronx, NY	86199
035601	14000US36047035601	47	Census Tract 356.01, Kings, NY	38229
035602	14000US36047035602	47	Census Tract 356.02, Kings, NY	39953
035700	14000US36081035700	81	Census Tract 357, Queens, NY	45339
035700	14000US36047035700	47	Census Tract 357, Kings, NY	14656
035800	14000US36005035800	05	Census Tract 358, Bronx, NY	61407
035800	14000US36081035800	81	Census Tract 358, Queens, NY	67582
035900	14000US36005035900	05	Census Tract 359, Bronx, NY	20750
035900	14000US36047035900	47	Census Tract 359, Kings, NY	25667
036000	14000US36005036000	05	Census Tract 360, Bronx, NY	83816
036001	14000US36047036001	47	Census Tract 360.01, Kings, NY	26216
036002	14000US36047036002	47	Census Tract 360.02, Kings, NY	14507
036100	14000US36081036100	81	Census Tract 361, Queens, NY	42750
036100	14000US36047036100	47	Census Tract 361, Kings, NY	22650
036100	14000US36005036100	05	Census Tract 361, Bronx, NY	16041
036200	14000US36047036200	47	Census Tract 362, Kings, NY	26922
036300	14000US36047036300	47	Census Tract 363, Kings, NY	32958
036300	14000US36005036300	05	Census Tract 363, Bronx, NY	21350
036300	14000US36081036300	81	Census Tract 363, Queens, NY	59453
036400	14000US36005036400	05	Census Tract 364, Bronx, NY	45815
036400	14000US36047036400	47	Census Tract 364, Kings, NY	35152
036500	14000US36081036500	81	Census Tract 365, Queens, NY	55875
036501	14000US36047036501	47	Census Tract 365.01, Kings, NY	39420
036501	14000US36005036501	05	Census Tract 365.01, Bronx, NY	21875
036502	14000US36047036502	47	Census Tract 365.02, Kings, NY	50588
036502	14000US36005036502	05	Census Tract 365.02, Bronx, NY	16974
036600	14000US36047036600	47	Census Tract 366, Kings, NY	39702
036600	14000US36081036600	81	Census Tract 366, Queens, NY	72092
036700	14000US36047036700	47	Census Tract 367, Kings, NY	44327
036700	14000US36005036700	05	Census Tract 367, Bronx, NY	21017
036700	14000US36081036700	81	Census Tract 367, Queens, NY	63173
036800	14000US36005036800	05	Census Tract 368, Bronx, NY	62171
036800	14000US36081036800	81	Census Tract 368, Queens, NY	70909
036900	14000US36047036900	47	Census Tract 369, Kings, NY	28074
036901	14000US36005036901	05	Census Tract 369.01, Bronx, NY	13594
036902	14000US36005036902	05	Census Tract 369.02, Bronx, NY	30850
037000	14000US36005037000	05	Census Tract 370, Bronx, NY	63789
037000	14000US36047037000	47	Census Tract 370, Kings, NY	63159
037100	14000US36047037100	47	Census Tract 371, Kings, NY	49044
037100	14000US36005037100	05	Census Tract 371, Bronx, NY	19467
037100	14000US36081037100	81	Census Tract 371, Queens, NY	60074
037200	14000US36005037200	05	Census Tract 372, Bronx, NY	51571
037300	14000US36047037300	47	Census Tract 373, Kings, NY	31769
037300	14000US36005037300	05	Census Tract 373, Bronx, NY	29606
037300	14000US36081037300	81	Census Tract 373, Queens, NY	56964
037400	14000US36005037400	05	Census Tract 374, Bronx, NY	22500
037401	14000US36047037401	47	Census Tract 374.01, Kings, NY	55524
037402	14000US36047037402	47	Census Tract 374.02, Kings, NY	27297
037500	14000US36047037500	47	Census Tract 375, Kings, NY	43488
037500	14000US36081037500	81	Census Tract 375, Queens, NY	42902
037504	14000US36005037504	05	Census Tract 375.04, Bronx, NY	20313
037600	14000US36005037600	05	Census Tract 376, Bronx, NY	49566
037600	14000US36081037600	81	Census Tract 376, Queens, NY	78734
037700	14000US36081037700	81	Census Tract 377, Queens, NY	42708
037700	14000US36047037700	47	Census Tract 377, Kings, NY	49283
037800	14000US36005037800	05	Census Tract 378, Bronx, NY	42326
037900	14000US36081037900	81	Census Tract 379, Queens, NY	52259
037900	14000US36047037900	47	Census Tract 379, Kings, NY	45482
037900	14000US36005037900	05	Census Tract 379, Bronx, NY	22917
038000	14000US36005038000	05	Census Tract 380, Bronx, NY	33077
038100	14000US36081038100	81	Census Tract 381, Queens, NY	49046
038100	14000US36047038100	47	Census Tract 381, Kings, NY	23556
038100	14000US36005038100	05	Census Tract 381, Bronx, NY	26038
038200	14000US36047038200	47	Census Tract 382, Kings, NY	19279
038200	14000US36005038200	05	Census Tract 382, Bronx, NY	41990
038300	14000US36047038300	47	Census Tract 383, Kings, NY	58457
038301	14000US36081038301	81	Census Tract 383.01, Queens, NY	0
038301	14000US36005038301	05	Census Tract 383.01, Bronx, NY	24412
038302	14000US36081038302	81	Census Tract 383.02, Queens, NY	0
038302	14000US36005038302	05	Census Tract 383.02, Bronx, NY	20108
038400	14000US36081038400	81	Census Tract 384, Queens, NY	70906
038500	14000US36005038500	05	Census Tract 385, Bronx, NY	19857
038500	14000US36047038500	47	Census Tract 385, Kings, NY	43702
038600	14000US36047038600	47	Census Tract 386, Kings, NY	41736
038600	14000US36005038600	05	Census Tract 386, Bronx, NY	49854
038700	14000US36005038700	05	Census Tract 387, Bronx, NY	24286
038700	14000US36047038700	47	Census Tract 387, Kings, NY	28000
038800	14000US36005038800	05	Census Tract 388, Bronx, NY	47619
038800	14000US36047038800	47	Census Tract 388, Kings, NY	47905
038900	14000US36047038900	47	Census Tract 389, Kings, NY	37200
038900	14000US36005038900	05	Census Tract 389, Bronx, NY	26171
039000	14000US36005039000	05	Census Tract 390, Bronx, NY	35037
039000	14000US36047039000	47	Census Tract 390, Kings, NY	41453
039100	14000US36047039100	47	Census Tract 391, Kings, NY	44219
039100	14000US36005039100	05	Census Tract 391, Bronx, NY	24193
039200	14000US36005039200	05	Census Tract 392, Bronx, NY	32386
039200	14000US36047039200	47	Census Tract 392, Kings, NY	36607
039300	14000US36047039300	47	Census Tract 393, Kings, NY	52143
039300	14000US36005039300	05	Census Tract 393, Bronx, NY	16949
039400	14000US36047039400	47	Census Tract 394, Kings, NY	47639
039400	14000US36081039400	81	Census Tract 394, Queens, NY	57035
039400	14000US36005039400	05	Census Tract 394, Bronx, NY	39157
039500	14000US36047039500	47	Census Tract 395, Kings, NY	25955
039500	14000US36005039500	05	Census Tract 395, Bronx, NY	26250
039600	14000US36005039600	05	Census Tract 396, Bronx, NY	28103
039600	14000US36047039600	47	Census Tract 396, Kings, NY	44509
039700	14000US36005039700	05	Census Tract 397, Bronx, NY	19015
039700	14000US36047039700	47	Census Tract 397, Kings, NY	36389
039800	14000US36005039800	05	Census Tract 398, Bronx, NY	58892
039800	14000US36081039800	81	Census Tract 398, Queens, NY	68611
039800	14000US36047039800	47	Census Tract 398, Kings, NY	46125
039900	14000US36081039900	81	Census Tract 399, Queens, NY	46520
039900	14000US36047039900	47	Census Tract 399, Kings, NY	38175
039901	14000US36005039901	05	Census Tract 399.01, Bronx, NY	26509
039902	14000US36005039902	05	Census Tract 399.02, Bronx, NY	27375
040000	14000US36047040000	47	Census Tract 400, Kings, NY	41290
040000	14000US36081040000	81	Census Tract 400, Queens, NY	62292
040100	14000US36005040100	05	Census Tract 401, Bronx, NY	36786
040100	14000US36081040100	81	Census Tract 401, Queens, NY	46728
040100	14000US36047040100	47	Census Tract 401, Kings, NY	46375
040200	14000US36047040200	47	Census Tract 402, Kings, NY	42105
040200	14000US36081040200	81	Census Tract 402, Queens, NY	75313
040300	14000US36047040300	47	Census Tract 403, Kings, NY	28293
040300	14000US36081040300	81	Census Tract 403, Queens, NY	52899
040302	14000US36005040302	05	Census Tract 403.02, Bronx, NY	20492
040303	14000US36005040303	05	Census Tract 403.03, Bronx, NY	35889
040304	14000US36005040304	05	Census Tract 403.04, Bronx, NY	37000
040400	14000US36005040400	05	Census Tract 404, Bronx, NY	40793
040400	14000US36081040400	81	Census Tract 404, Queens, NY	49216
040400	14000US36047040400	47	Census Tract 404, Kings, NY	38138
040500	14000US36047040500	47	Census Tract 405, Kings, NY	50250
040500	14000US36081040500	81	Census Tract 405, Queens, NY	50667
040501	14000US36005040501	05	Census Tract 405.01, Bronx, NY	29293
040502	14000US36005040502	05	Census Tract 405.02, Bronx, NY	19358
040600	14000US36047040600	47	Census Tract 406, Kings, NY	45750
040600	14000US36005040600	05	Census Tract 406, Bronx, NY	40039
040700	14000US36047040700	47	Census Tract 407, Kings, NY	0
040700	14000US36081040700	81	Census Tract 407, Queens, NY	45208
040701	14000US36005040701	05	Census Tract 407.01, Bronx, NY	29479
040702	14000US36005040702	05	Census Tract 407.02, Bronx, NY	27290
040800	14000US36047040800	47	Census Tract 408, Kings, NY	45565
040800	14000US36005040800	05	Census Tract 408, Bronx, NY	31687
040900	14000US36081040900	81	Census Tract 409, Queens, NY	47208
040900	14000US36047040900	47	Census Tract 409, Kings, NY	32473
040900	14000US36005040900	05	Census Tract 409, Bronx, NY	49614
041000	14000US36047041000	47	Census Tract 410, Kings, NY	55063
041100	14000US36047041100	47	Census Tract 411, Kings, NY	35195
041100	14000US36081041100	81	Census Tract 411, Queens, NY	44491
041100	14000US36005041100	05	Census Tract 411, Bronx, NY	31371
041200	14000US36047041200	47	Census Tract 412, Kings, NY	41833
041300	14000US36047041300	47	Census Tract 413, Kings, NY	40132
041300	14000US36081041300	81	Census Tract 413, Queens, NY	52765
041300	14000US36005041300	05	Census Tract 413, Bronx, NY	33033
041400	14000US36005041400	05	Census Tract 414, Bronx, NY	52577
041400	14000US36081041400	81	Census Tract 414, Queens, NY	39799
041401	14000US36047041401	47	Census Tract 414.01, Kings, NY	54868
041402	14000US36047041402	47	Census Tract 414.02, Kings, NY	39336
041500	14000US36081041500	81	Census Tract 415, Queens, NY	36456
041500	14000US36047041500	47	Census Tract 415, Kings, NY	49345
041500	14000US36005041500	05	Census Tract 415, Bronx, NY	35086
041600	14000US36047041600	47	Census Tract 416, Kings, NY	45846
041700	14000US36047041700	47	Census Tract 417, Kings, NY	28038
041800	14000US36047041800	47	Census Tract 418, Kings, NY	33519
041800	14000US36005041800	05	Census Tract 418, Bronx, NY	38165
041900	14000US36047041900	47	Census Tract 419, Kings, NY	36045
041900	14000US36005041900	05	Census Tract 419, Bronx, NY	36344
042000	14000US36047042000	47	Census Tract 420, Kings, NY	52546
042000	14000US36005042000	05	Census Tract 420, Bronx, NY	29886
042100	14000US36047042100	47	Census Tract 421, Kings, NY	40444
042100	14000US36005042100	05	Census Tract 421, Bronx, NY	50816
042200	14000US36047042200	47	Census Tract 422, Kings, NY	59145
042200	14000US36005042200	05	Census Tract 422, Bronx, NY	51312
042300	14000US36047042300	47	Census Tract 423, Kings, NY	39038
042300	14000US36005042300	05	Census Tract 423, Bronx, NY	33700
042400	14000US36005042400	05	Census Tract 424, Bronx, NY	50625
042400	14000US36047042400	47	Census Tract 424, Kings, NY	41271
042400	14000US36081042400	81	Census Tract 424, Queens, NY	98462
042500	14000US36005042500	05	Census Tract 425, Bronx, NY	32382
042500	14000US36047042500	47	Census Tract 425, Kings, NY	38531
042600	14000US36081042600	81	Census Tract 426, Queens, NY	0
042600	14000US36005042600	05	Census Tract 426, Bronx, NY	65909
042600	14000US36047042600	47	Census Tract 426, Kings, NY	45000
042700	14000US36081042700	81	Census Tract 427, Queens, NY	50746
042700	14000US36047042700	47	Census Tract 427, Kings, NY	42935
042800	14000US36047042800	47	Census Tract 428, Kings, NY	42315
042800	14000US36005042800	05	Census Tract 428, Bronx, NY	66971
042900	14000US36047042900	47	Census Tract 429, Kings, NY	43383
