GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130303,0,3,44,-11
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130303,0,0,44,-17
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130304,0,0,67,-28
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130304,0,0,50,-17
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130304,0,0,56,-28
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130305,0,0,89,-6
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130305,0,0,89,6
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130305,0,0,94,-6
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130306,0,0,72,17
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130306,0,0,61,33
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130306,0,0,56,33
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130307,18,0,39,6
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130307,33,0,33,11
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130307,48,0,33,6
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130308,69,76,44,-6
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130308,64,79,56,0
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130308,137,102,56,-6
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130309,0,0,128,11
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130309,0,0,122,28
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130309,0,0,128,17
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130310,0,0,61,-6
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130310,0,0,89,11
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130310,0,0,100,22
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130311,0,0,111,39
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130311,0,0,122,44
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130311,0,0,122,44
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130312,168,0,117,61
